Original File Name:,\\isilon1\homefolders\rkuplicki\Documents\StimTool\ApproachAvoidanceConflict\data/AAC-AAXXX-Admin_RA-run_1-2014_Aug_21_1241.csv,Time:,2014_Aug_21_1241,Parameter File:,\\isilon1\homefolders\rkuplicki\Documents\StimTool\ApproachAvoidanceConflict\T1000_AAC_Schedule1.csv,Post-question file:,T1000_AAC_PostQuestions.csv,Event Codes:,[('INSTRUCT_ONSET', 1), ('TASK_ONSET', 2), ('FIXATION_ONSET', 3), ('DECISION_ONSET', 4), ('SELECTOR_MOVEMENT', 5), ('FINAL_LOCATION', 6), ('OUTCOME_SIDE', 7), ('NEGATIVE_OUTCOME_SHOWN', 8), ('POSITIVE_OUTCOME_SHOWN', 9), ('POINTS_AWARDED', 10), ('TOTAL_POINTS', 11), ('VAS_RATING', 12), ('POST_RATING', 13)], For ratings the trial number is negative and used to identify the question being rated.  VAS ratings are in the order pleasant-unpleasant-intense and are from 0 (not at all) to 100 (very much) 
trial_number,trial_type,event_code,absolute_time,response_time,response,result
NA,NA,1,8.55302823766e-06,NA,NA,NA
NA,NA,2,1.1968935966,1.19688504357,NA,NA
0,10204,3,1.21784880467,NA,NA,NA
0,10204,4,4.22306501243,NA,NA,NA
0,10204,6,8.20192277811,NA,NA,4.0
0,10204,7,8.21297215219,-1,NA,1
0,10204,9,8.21297215219,NA,NA,\\isilon1\homefolders\rkuplicki\Documents\StimTool\ApproachAvoidanceConflict\media/images/PI/2383_Secretary.gif \\isilon1\homefolders\rkuplicki\Documents\StimTool\ApproachAvoidanceConflict\media/sounds/IADSPA/705_RotaryDial.aiff
0,10204,10,14.2735595344,NA,NA,0.0
0,10204,11,14.2735595344,NA,NA,0.0
1,01064,3,16.209665836,NA,NA,NA
1,01064,4,27.2112301851,NA,NA,NA
1,01064,6,31.2019273397,NA,NA,4.0
1,01064,7,31.2178351198,-1,NA,1
1,01064,8,31.2178351198,NA,NA,\\isilon1\homefolders\rkuplicki\Documents\StimTool\ApproachAvoidanceConflict\media/images/NI/2352_2_BloodyKiss.gif \\isilon1\homefolders\rkuplicki\Documents\StimTool\ApproachAvoidanceConflict\media/sounds/IADSNA/277_FemScream3.aiff
